source,tokenizer,token,count
pantip,pam_unigram,ร้าง,147
pantip,pam_unigram,mini,7
pantip,pam_unigram,แปลง,28
pantip,pam_unigram,พร,224
pantip,pam_unigram,ท่าน,228
pantip,pam_unigram,CPU,11
pantip,pam_unigram,computer,1
pantip,pam_unigram,overclock,1
pantip,pam_unigram,ไฟ,255
pantip,pam_unigram,ฟ้า,104
pantip,pam_unigram,ไหล,51
pantip,pam_unigram,(heat,2
pantip,pam_unigram,absorbed),1
pantip,pam_unigram,rejected),1
pantip,pam_unigram,ใกล้,96
pantip,pam_unigram,เคียง,23
pantip,pam_unigram,เวียน,12
pantip,pam_unigram,อาศัย,31
pantip,pam_unigram,คุม,39
pantip,pam_unigram,กระดาษ,18
pantip,pam_unigram,▁เมื่อ,147
pantip,pam_unigram,ใบ,114
pantip,pam_unigram,่ํา,60
pantip,pam_unigram,▁จึง,63
pantip,pam_unigram,=,61
pantip,pam_unigram,90,12
pantip,pam_unigram,12V,2
pantip,pam_unigram,10A,2
pantip,pam_unigram,=280,1
pantip,pam_unigram,70,6
pantip,pam_unigram,50,29
pantip,pam_unigram,x,10
pantip,pam_unigram,4,175
pantip,pam_unigram,TEC1-12706,3
pantip,pam_unigram,x2,3
pantip,pam_unigram,110,3
pantip,pam_unigram,100,31
pantip,pam_unigram,GD900,1
pantip,pam_unigram,"1,195",1
pantip,pam_unigram,ampere,1
pantip,pam_unigram,volt,1
pantip,pam_unigram,watt,1
pantip,pam_unigram,÷,1
pantip,pam_unigram,1000,12
pantip,pam_unigram,Swiching,1
pantip,pam_unigram,Power,3
pantip,pam_unigram,Supply,2
pantip,pam_unigram,DC,2
pantip,pam_unigram,120W,1
pantip,pam_unigram,1.2,3
pantip,pam_unigram,เดือน,405
pantip,pam_unigram,36,8
pantip,pam_unigram,ตรา,78
pantip,pam_unigram,เกณฑ์,15
pantip,pam_unigram,36-100,1
pantip,pam_unigram,130,1
pantip,pam_unigram,115W,1
pantip,pam_unigram,300,17
pantip,pam_unigram,กล่าว,46
pantip,pam_unigram,เล็ก,154
pantip,pam_unigram,1-2,15
pantip,pam_unigram,บน,152
pantip,pam_unigram,เรือ,158
pantip,pam_unigram,YouTube,6
pantip,pam_unigram,Tiktok,1
pantip,pam_unigram,WeChat,1
pantip,pam_unigram,ธานี,1
pantip,pam_unigram,ไหว,67
pantip,pam_unigram,ผ้า,93
pantip,pam_unigram,ฝาก,69
pantip,pam_unigram,ซ้ํา,45
pantip,pam_unigram,เหตุ,192
pantip,pam_unigram,จง,38
pantip,pam_unigram,พรุ่งนี้,35
pantip,pam_unigram,แจ้ง,132
pantip,pam_unigram,พ่อ,269
pantip,pam_unigram,7-8,5
pantip,pam_unigram,4-5,17
pantip,pam_unigram,▁พระ,51
pantip,pam_unigram,!!!,22
pantip,pam_unigram,ลําบาก,39
pantip,pam_unigram,////,3
pantip,pam_unigram,😥😥😥////,1
pantip,pam_unigram,____,1
pantip,pam_unigram,27,9
pantip,pam_unigram,🙏🙏,3
pantip,pam_unigram,แสง,51
pantip,pam_unigram,เพชร,9
pantip,pam_unigram,หมาย,159
pantip,pam_unigram,ฉัน,74
pantip,pam_unigram,ชาว,46
pantip,pam_unigram,R15,1
pantip,pam_unigram,2017,5
pantip,pam_unigram,cbr650r,2
pantip,pam_unigram,r15,1
pantip,pam_unigram,Mint,2
pantip,pam_unigram,3500,2
pantip,pam_unigram,XR,1
pantip,pam_unigram,15,37
pantip,pam_unigram,1.,148
pantip,pam_unigram,2.,150
pantip,pam_unigram,6.45:,1
pantip,pam_unigram,(3500/6.45,1
pantip,pam_unigram,)=542.64,1
pantip,pam_unigram,542.64,1
pantip,pam_unigram,543*15,1
pantip,pam_unigram,8145,1
pantip,pam_unigram,(3500+543)=,1
pantip,pam_unigram,4043,1
pantip,pam_unigram,W7,1
pantip,pam_unigram,17:1(4043/17)=,1
pantip,pam_unigram,237.82,1
pantip,pam_unigram,#,120
pantip,pam_unigram,อาย,205
pantip,pam_unigram,เลี้ยง,59
pantip,pam_unigram,60.,1
pantip,pam_unigram,25,22
pantip,pam_unigram,"5,000",8
pantip,pam_unigram,ึก,168
pantip,pam_unigram,DTAC,1
pantip,pam_unigram,windows,7
pantip,pam_unigram,office,1
pantip,pam_unigram,/,190
pantip,pam_unigram,numpad,2
pantip,pam_unigram,word,2
pantip,pam_unigram,excel,4
pantip,pam_unigram,powerpoint,1
pantip,pam_unigram,zoom,1
pantip,pam_unigram,▁บ้าง,29
pantip,pam_unigram,"20,000",7
pantip,pam_unigram,คืน,187
pantip,pam_unigram,รําคาญ,16
pantip,pam_unigram,ปาก,78
pantip,pam_unigram,โทษ,69
pantip,pam_unigram,????,8
pantip,pam_unigram,ตี,113
pantip,pam_unigram,....,92
pantip,pam_unigram,:&gt;,1
pantip,pam_unigram,พร้อม,179
pantip,pam_unigram,58,4
pantip,pam_unigram,75,2
pantip,pam_unigram,"2,500-3,000",1
pantip,pam_unigram,63,20
pantip,pam_unigram,นิ่ง,26
pantip,pam_unigram,555555,9
pantip,pam_unigram,ฏ,130
pantip,pam_unigram,5555,22
pantip,pam_unigram,ร้องไห้,71
pantip,pam_unigram,18,23
pantip,pam_unigram,จึง,101
pantip,pam_unigram,40000,1
pantip,pam_unigram,25000,1
pantip,pam_unigram,หยุด,74
pantip,pam_unigram,3.8,1
pantip,pam_unigram,6000,3
pantip,pam_unigram,วาย,29
pantip,pam_unigram,ปืน,7
pantip,pam_unigram,ยิง,14
pantip,pam_unigram,หลับ,35
pantip,pam_unigram,ได้ยิน,33
pantip,pam_unigram,▁นาง,47
pantip,pam_unigram,16,26
pantip,pam_unigram,มาถึง,39
pantip,pam_unigram,น้ําตา,78
pantip,pam_unigram,แตก,75
pantip,pam_unigram,ทุกข์,24
pantip,pam_unigram,ฆ่า,26
pantip,pam_unigram,ปรึกษา,88
pantip,pam_unigram,ร่าง,71
pantip,pam_unigram,18),1
pantip,pam_unigram,คล้าย,33
pantip,pam_unigram,kamen,1
pantip,pam_unigram,rider,1
pantip,pam_unigram,ผู้หญิง,111
pantip,pam_unigram,555),4
pantip,pam_unigram,background,1
pantip,pam_unigram,จับ,101
pantip,pam_unigram,สบาย,60
pantip,pam_unigram,นึก,48
pantip,pam_unigram,ฝ่าย,60
pantip,pam_unigram,😔,3
pantip,pam_unigram,ดํา,84
pantip,pam_unigram,เนิน,27
pantip,pam_unigram,!!!!,9
pantip,pam_unigram,กอด,16
pantip,pam_unigram,😂,8
pantip,pam_unigram,19-20,1
pantip,pam_unigram,▁ถึง,88
pantip,pam_unigram,sad,1
pantip,pam_unigram,11,29
pantip,pam_unigram,งาม,34
pantip,pam_unigram,แห่,91
pantip,pam_unigram,หมอ,173
pantip,pam_unigram,7,130
pantip,pam_unigram,ห้าม,68
pantip,pam_unigram,5-7,2
pantip,pam_unigram,ร้อย,160
pantip,pam_unigram,😭😭,5
pantip,pam_unigram,2-3,40
pantip,pam_unigram,ชั้น,125
pantip,pam_unigram,ตะ,123
pantip,pam_unigram,ียว,74
pantip,pam_unigram,👇,1
pantip,pam_unigram,https://youtu.be/gxThpX3XvP8,1
pantip,pam_unigram,ost,1
pantip,pam_unigram,https://www.youtube.com/watch?v=VDd2esxiZFM&amp;t=245s,1
pantip,pam_unigram,"30,000",4
pantip,pam_unigram,21,51
pantip,pam_unigram,จันทร์,31
pantip,pam_unigram,source:,1
pantip,pam_unigram,"https://en.wikipedia.org/wiki/Solar_eclipse_of_June_21,_2020",1
pantip,pam_unigram,تهران,1
pantip,pam_unigram,"),",4
pantip,pam_unigram,Ruptly,1
pantip,pam_unigram,เคลื่อน,28
pantip,pam_unigram,สมุทร,17
pantip,pam_unigram,สิ้น,31
pantip,pam_unigram,ใต้,57
pantip,pam_unigram,เกาะ,52
pantip,pam_unigram,Uttarakhand,1
pantip,pam_unigram,(https://goo.gl/maps/xkBtnMrag3cwWFeH6),1
pantip,pam_unigram,38,2
pantip,pam_unigram,13:11,1
pantip,pam_unigram,–,51
pantip,pam_unigram,16:10,1
pantip,pam_unigram,14:49,1
pantip,pam_unigram,39.5%,1
pantip,pam_unigram,http://thaiastro.nectec.or.th/skyevent/article/3646/,1
pantip,pam_unigram,-----------------------------------------------------------------------------------,2
pantip,pam_unigram,พบ,118
pantip,pam_unigram,เขต,41
pantip,pam_unigram,ลังกา,5
pantip,pam_unigram,รอง,220
pantip,pam_unigram,กองทัพ,10
pantip,pam_unigram,เหล่า,73
pantip,pam_unigram,สู้,41
pantip,pam_unigram,COVID-19,11
pantip,pam_unigram,ศึก,88
pantip,pam_unigram,ข่าว,113
pantip,pam_unigram,internet,2
pantip,pam_unigram,"Uttarakhand,",1
pantip,pam_unigram,India,1
pantip,pam_unigram,ทหาร,43
pantip,pam_unigram,อาลัย,1
pantip,pam_unigram,20/06/2020,2
pantip,pam_unigram,1504,1
pantip,pam_unigram,กษัตริย์,4
pantip,pam_unigram,แผ่นดิน,6
pantip,pam_unigram,สมบัติ,6
pantip,pam_unigram,แทน,71
pantip,pam_unigram,ชิง,18
pantip,pam_unigram,ฤกษ์,5
pantip,pam_unigram,รบพุ่ง,1
pantip,pam_unigram,อาวุธ,5
pantip,pam_unigram,เชื้อ,46
pantip,pam_unigram,ลับ,71
pantip,pam_unigram,space,1
pantip,pam_unigram,army,1
pantip,pam_unigram,ekhora,1
pantip,pam_unigram,แต่ง,112
pantip,pam_unigram,แขก,4
pantip,pam_unigram,องค์,45
pantip,pam_unigram,coping,4
pantip,pam_unigram,mechanism,4
pantip,pam_unigram,/little,1
pantip,pam_unigram,18-24,1
pantip,pam_unigram,อารมณ์,28
pantip,pam_unigram,skinship/,1
pantip,pam_unigram,ลูบ,2
pantip,pam_unigram,ชื่น,28
pantip,pam_unigram,first,1
pantip,pam_unigram,impression,1
pantip,pam_unigram,173,3
pantip,pam_unigram,detail,1
pantip,pam_unigram,takecare,2
pantip,pam_unigram,19,20
pantip,pam_unigram,ฒ,79
pantip,pam_unigram,14,19
pantip,pam_unigram,For,2
pantip,pam_unigram,all,10
pantip,pam_unigram,mankind,2
pantip,pam_unigram,ss2,5
pantip,pam_unigram,apple,7
pantip,pam_unigram,tv+,1
pantip,pam_unigram,กลุ้ม,4
pantip,pam_unigram,ๆๆๆๆๆๆๆๆ,1
pantip,pam_unigram,ทัน,76
pantip,pam_unigram,บรร,102
pantip,pam_unigram,เจ็บ,78
pantip,pam_unigram,Story,4
pantip,pam_unigram,Log,2
pantip,pam_unigram,http://storylog.co/story/5dafc7873b83edc94fe35462,1
pantip,pam_unigram,Civic,1
pantip,pam_unigram,fb,2
pantip,pam_unigram,2012,6
pantip,pam_unigram,ดับ,213
pantip,pam_unigram,civic,1
pantip,pam_unigram,b,3
pantip,pam_unigram,quick,1
pantip,pam_unigram,ผลาญ,11
pantip,pam_unigram,บุญ,34
pantip,pam_unigram,ธรรม,141
pantip,pam_unigram,*,45
pantip,pam_unigram,เฝ้า,17
pantip,pam_unigram,24,14
pantip,pam_unigram,3.00,1
pantip,pam_unigram,เลี้ยว,7
pantip,pam_unigram,Gu,2
pantip,pam_unigram,จอม,23
pantip,pam_unigram,Dear,1
pantip,pam_unigram,Ms.,1
pantip,pam_unigram,Stewart,1
pantip,pam_unigram,I,11
pantip,pam_unigram,just,1
pantip,pam_unigram,called,1
pantip,pam_unigram,by,13
pantip,pam_unigram,to,65
pantip,pam_unigram,have,12
pantip,pam_unigram,a,22
pantip,pam_unigram,with,9
pantip,pam_unigram,you,6
pantip,pam_unigram,about,8
pantip,pam_unigram,my,7
pantip,pam_unigram,daughter,1
pantip,pam_unigram,Rosie’s,1
pantip,pam_unigram,birthday,1
pantip,pam_unigram,on,19
pantip,pam_unigram,the,85
pantip,pam_unigram,8th,3
pantip,pam_unigram,of,63
pantip,pam_unigram,April.,1
pantip,pam_unigram,Sorry,1
pantip,pam_unigram,weren’t,1
pantip,pam_unigram,in,35
pantip,pam_unigram,when,3
pantip,pam_unigram,"called,",1
pantip,pam_unigram,I’ll,1
pantip,pam_unigram,call,11
pantip,pam_unigram,around,5
pantip,pam_unigram,again,1
pantip,pam_unigram,later,1
pantip,pam_unigram,this,10
pantip,pam_unigram,afternoon,1
pantip,pam_unigram,and,54
pantip,pam_unigram,hopefully,1
pantip,pam_unigram,we,10
pantip,pam_unigram,can,4
pantip,pam_unigram,talk,1
pantip,pam_unigram,then.,1
pantip,pam_unigram,Call,5
pantip,pam_unigram,18+,3
pantip,pam_unigram,ราย,291
pantip,pam_unigram,18+),1
pantip,pam_unigram,D,2
pantip,pam_unigram,Gray,1
pantip,pam_unigram,Man,1
pantip,pam_unigram,d,4
pantip,pam_unigram,gray,1
pantip,pam_unigram,man,1
pantip,pam_unigram,HxH,1
pantip,pam_unigram,ร่วม,90
pantip,pam_unigram,6,102
pantip,pam_unigram,้อย,23
pantip,pam_unigram,ชิด,7
pantip,pam_unigram,**,36
pantip,pam_unigram,3.,136
pantip,pam_unigram,หลาน,18
pantip,pam_unigram,เฒ่า,1
pantip,pam_unigram,ทะเล,127
pantip,pam_unigram,vs,10
pantip,pam_unigram,ลัย,82
pantip,pam_unigram,หลวง,25
pantip,pam_unigram,#dek64,2
pantip,pam_unigram,hsk3,1
pantip,pam_unigram,เสียดาย,17
pantip,pam_unigram,รุ่ง,18
pantip,pam_unigram,kpopshoponly,1
pantip,pam_unigram,Al,1
pantip,pam_unigram,Quran,1
pantip,pam_unigram,Surah,1
pantip,pam_unigram,Pilihan,1
pantip,pam_unigram,2020,41
pantip,pam_unigram,V.2,1
pantip,pam_unigram,msi,1
pantip,pam_unigram,GOT7,2
pantip,pam_unigram,STRAY,3
pantip,pam_unigram,KIDS,3
pantip,pam_unigram,ทั้งสอง,14
pantip,pam_unigram,หลง,22
pantip,pam_unigram,stray,4
pantip,pam_unigram,kıds,2
pantip,pam_unigram,...😞,1
pantip,pam_unigram,[,21
pantip,pam_unigram,not,3
pantip,pam_unigram,moon,1
pantip,pam_unigram,],21
pantip,pam_unigram,มนต์,9
pantip,pam_unigram,Foodpanda,4
pantip,pam_unigram,10:45-15:30,1
pantip,pam_unigram,10000,4
pantip,pam_unigram,iphone,10
pantip,pam_unigram,.2,6
pantip,pam_unigram,kookmin,1
pantip,pam_unigram,cut,1
pantip,pam_unigram,เชิญ,9
pantip,pam_unigram,[Spoil],32
pantip,pam_unigram,https://twitter.com/exopinkcult/status/1273743113966833664?s=19,1
pantip,pam_unigram,https://twitter.com/shnxthyng/status/1273808861741211648?s=19,1
pantip,pam_unigram,https://twitter.com/ultrosechaeng/status/1273987244592783365?s=19,1
pantip,pam_unigram,https://twitter.com/ultrosechaeng/status/1273944724294909952?s=19,1
pantip,pam_unigram,23,8
pantip,pam_unigram,ตื่น,45
pantip,pam_unigram,แสน,37
pantip,pam_unigram,”(,3
pantip,pam_unigram,555,34
pantip,pam_unigram,วิ่ง,47
pantip,pam_unigram,4.,97
pantip,pam_unigram,ประสา,22
pantip,pam_unigram,ร้าย,60
pantip,pam_unigram,ขืน,1
pantip,pam_unigram,5.,61
pantip,pam_unigram,เลี่ยง,12
pantip,pam_unigram,6.,53
pantip,pam_unigram,เล่า,61
pantip,pam_unigram,..??!?!,1
pantip,pam_unigram,ๆ.,2
pantip,pam_unigram,bts,4
pantip,pam_unigram,เคราะห์,18
pantip,pam_unigram,mv,3
pantip,pam_unigram,หญิง,41
pantip,pam_unigram,.3,9
pantip,pam_unigram,;—;,3
pantip,pam_unigram,คลอ,22
pantip,pam_unigram,TT,8
pantip,pam_unigram,โยคี,1
pantip,pam_unigram,google,8
pantip,pam_unigram,😭😭😭,5
pantip,pam_unigram,😖😖,1
pantip,pam_unigram,รักษา,83
pantip,pam_unigram,😫😫🙏🏼🙏🏼🙏🏼,1
pantip,pam_unigram,ป้องกัน,21
pantip,pam_unigram,🤟🏼🤟🏼💗💗,1
pantip,pam_unigram,Mr.Z,1
pantip,pam_unigram,2000,5
pantip,pam_unigram,Mr.,1
pantip,pam_unigram,Z,3
pantip,pam_unigram,Return,2
pantip,pam_unigram,retro,1
pantip,pam_unigram,greatest,1
pantip,pam_unigram,tune,1
pantip,pam_unigram,1993-2005,1
pantip,pam_unigram,electronic,1
pantip,pam_unigram,dance,1
pantip,pam_unigram,Scb,1
pantip,pam_unigram,easy,5
pantip,pam_unigram,ipad,9
pantip,pam_unigram,huawei,5
pantip,pam_unigram,nova,3
pantip,pam_unigram,5t,2
pantip,pam_unigram,air(,1
pantip,pam_unigram,iphone(,1
pantip,pam_unigram,gen7,2
pantip,pam_unigram,MVP,1
pantip,pam_unigram,csgo,1
pantip,pam_unigram,[SR],5
pantip,pam_unigram,Centara,4
pantip,pam_unigram,Sonrisa,4
pantip,pam_unigram,Residences,4
pantip,pam_unigram,&,4
pantip,pam_unigram,Suites,4
pantip,pam_unigram,Sriracha,4
pantip,pam_unigram,ประทับ,12
pantip,pam_unigram,ผ่อน,60
pantip,pam_unigram,55+,2
pantip,pam_unigram,วัง,39
pantip,pam_unigram,ศรี,13
pantip,pam_unigram,&amp;,11
pantip,pam_unigram,Map,1
pantip,pam_unigram,เพลิน,6
pantip,pam_unigram,Welcome,2
pantip,pam_unigram,Drink,2
pantip,pam_unigram,ค่ํา,7
pantip,pam_unigram,Open,3
pantip,pam_unigram,หวาน,28
pantip,pam_unigram,ุ้ง,20
pantip,pam_unigram,Fish,1
pantip,pam_unigram,Chips,1
pantip,pam_unigram,หนี,56
pantip,pam_unigram,Signature,3
pantip,pam_unigram,1.30,2
pantip,pam_unigram,ๆ1,1
pantip,pam_unigram,Bye..Bye...,1
pantip,pam_unigram,SR,10
pantip,pam_unigram,Sponsored,5
pantip,pam_unigram,ios13,1
pantip,pam_unigram,Baby,1
pantip,pam_unigram,G,3
pantip,pam_unigram,BG-350,1
pantip,pam_unigram,350,3
pantip,pam_unigram,บุรี,28
pantip,pam_unigram,[code],4
pantip,pam_unigram,[/code],4
pantip,pam_unigram,ROM,1
pantip,pam_unigram,32,9
pantip,pam_unigram,realme,4
pantip,pam_unigram,c3,1
pantip,pam_unigram,Sms,1
pantip,pam_unigram,sms,4
pantip,pam_unigram,A5A5A5,1
pantip,pam_unigram,dreamgame33,1
pantip,pam_unigram,suncity,1
pantip,pam_unigram,7-9,1
pantip,pam_unigram,999,1
pantip,pam_unigram,500,16
pantip,pam_unigram,400,8
pantip,pam_unigram,0937751766,1
pantip,pam_unigram,สัญญา,69
pantip,pam_unigram,https://pantip.com/topic/39969166,1
pantip,pam_unigram,.3-2,1
pantip,pam_unigram,?!,4
pantip,pam_unigram,สงสาร,22
pantip,pam_unigram,เตือน,29
pantip,pam_unigram,19:6:63,1
pantip,pam_unigram,😭,17
pantip,pam_unigram,ครู,46
pantip,pam_unigram,สาว,84
pantip,pam_unigram,ฟาด,7
pantip,pam_unigram,ๆ😢,1
pantip,pam_unigram,(B),1
pantip,pam_unigram,B,21
pantip,pam_unigram,เมิน,13
pantip,pam_unigram,ๆ😞,1
pantip,pam_unigram,ญาติ,25
pantip,pam_unigram,ผา,24
pantip,pam_unigram,ๆ😥😭,1
pantip,pam_unigram,.-.,1
pantip,pam_unigram,Messenger,5
pantip,pam_unigram,13,18
pantip,pam_unigram,ebay,1
pantip,pam_unigram,฿,1
pantip,pam_unigram,Fuji,1
pantip,pam_unigram,XA3,1
pantip,pam_unigram,มัว,8
pantip,pam_unigram,ๆๆๆๆๆ,5
pantip,pam_unigram,xxxxxx,1
pantip,pam_unigram,"2,3,4",1
pantip,pam_unigram,2.8,1
pantip,pam_unigram,3.6,2
pantip,pam_unigram,2.5),2
pantip,pam_unigram,54,2
pantip,pam_unigram,ช่าง,51
pantip,pam_unigram,สวรรค์,2
pantip,pam_unigram,/mp,1
pantip,pam_unigram,🥺,5
pantip,pam_unigram,!!!???,1
pantip,pam_unigram,17-18,4
pantip,pam_unigram,เลือด,44
pantip,pam_unigram,fujisu,1
pantip,pam_unigram,TL1,1
pantip,pam_unigram,3999,1
pantip,pam_unigram,30GB,1
pantip,pam_unigram,ssd,3
pantip,pam_unigram,▁โอ้,1
pantip,pam_unigram,sex,1
pantip,pam_unigram,เจริญ,10
pantip,pam_unigram,ยศ,23
pantip,pam_unigram,2541,3
pantip,pam_unigram,2543,1
pantip,pam_unigram,2548,1
pantip,pam_unigram,2549,5
pantip,pam_unigram,5000,3
pantip,pam_unigram,"76,000",1
pantip,pam_unigram,ดอก,54
pantip,pam_unigram,"14,000",1
pantip,pam_unigram,"112,000",1
pantip,pam_unigram,"200,000",1
pantip,pam_unigram,หัก,50
pantip,pam_unigram,~~~,1
pantip,pam_unigram,https://www.iamp-office.com/product/,1
pantip,pam_unigram,-tk-66/,1
pantip,pam_unigram,「K-POP」,2
pantip,pam_unigram,Shine,1
pantip,pam_unigram,'GG,1
pantip,pam_unigram,ทรง,50
pantip,pam_unigram,GIRLS’,2
pantip,pam_unigram,GENERATION',1
pantip,pam_unigram,"GENERATION""",1
pantip,pam_unigram,luvjsyjss,1
pantip,pam_unigram,“Shine”,1
pantip,pam_unigram,Simon,1
pantip,pam_unigram,Pulse,1
pantip,pam_unigram,OT9,1
pantip,pam_unigram,More,12
pantip,pam_unigram,#JESSICA_JUNG,1
pantip,pam_unigram,▶,3
pantip,pam_unigram,Official,12
pantip,pam_unigram,Weibo,3
pantip,pam_unigram,https://www.weibo.com/syjessica▶,1
pantip,pam_unigram,Website,6
pantip,pam_unigram,https://coridelent.com/artist/jessica▶,1
pantip,pam_unigram,Instagram,8
pantip,pam_unigram,https://www.instagram.com/jessica.syj▶,1
pantip,pam_unigram,https://www.instagram.com/coridel_entertainment▶,1
pantip,pam_unigram,Twitter,8
pantip,pam_unigram,https://www.twitter.com/Coridel_Ent,1
pantip,pam_unigram,.6,19
pantip,pam_unigram,235/50R18,2
pantip,pam_unigram,สี่,38
pantip,pam_unigram,maxxis,1
pantip,pam_unigram,Vaser,1
pantip,pam_unigram,RF,1
pantip,pam_unigram,40,17
pantip,pam_unigram,60,18
pantip,pam_unigram,sme,1
pantip,pam_unigram,6-10,3
pantip,pam_unigram,Toaru,2
pantip,pam_unigram,Kagaku,3
pantip,pam_unigram,no,29
pantip,pam_unigram,Railgun,3
pantip,pam_unigram,เรียง,35
pantip,pam_unigram,To,4
pantip,pam_unigram,Aru,2
pantip,pam_unigram,Majutsu,2
pantip,pam_unigram,No,6
pantip,pam_unigram,Index,2
pantip,pam_unigram,.Toaru,1
pantip,pam_unigram,.2.,1
pantip,pam_unigram,Visio,1
pantip,pam_unigram,Microsoft,4
pantip,pam_unigram,?.,1
pantip,pam_unigram,Intel,2
pantip,pam_unigram,software,1
pantip,pam_unigram,Engineering,1
pantip,pam_unigram,34.75,1
pantip,pam_unigram,ขวา,35
pantip,pam_unigram,4.8*7.2,1
pantip,pam_unigram,BTU,2
pantip,pam_unigram,24000,1
pantip,pam_unigram,btu,3
pantip,pam_unigram,30000,4
pantip,pam_unigram,imverter,1
pantip,pam_unigram,ชาญ,7
pantip,pam_unigram,กระบวน,8
pantip,pam_unigram,คลาด,1
pantip,pam_unigram,เมตตา,3
pantip,pam_unigram,https://pantip.com/profile/349866,1
pantip,pam_unigram,https://pantip.com/profile/488480,1
pantip,pam_unigram,============================,1
pantip,pam_unigram,ลอย,20
pantip,pam_unigram,=============================,1
pantip,pam_unigram,ร่ํา,12
pantip,pam_unigram,พูดจา,5
pantip,pam_unigram,Sandisk,2
pantip,pam_unigram,SD,4
pantip,pam_unigram,Card,12
pantip,pam_unigram,Extreme,5
pantip,pam_unigram,Pro,8
pantip,pam_unigram,SDXC,3
pantip,pam_unigram,canon,5
pantip,pam_unigram,ii,3
